거래일자,지역명,지역상세,건물유형,거래유형,거래금액(만원),보증금(만원),월세(만원),면적(㎡),층수,준공연도,거래중개
2024-10-27,송파구,송파구 15동,주상복합,월세,98105,0,0,157.6801151500059,4,1985,중개
2024-06-09,용산구,용산구 6동,상가,매매,43643,53870,131,123.88108830067122,38,2017,중개
2024-05-09,강동구,강동구 8동,단독주택,매매,124747,13144,0,116.1883667617867,24,2016,중개
2024-09-27,동대문구,동대문구 17동,빌라,월세,41471,0,0,169.10642130143557,26,1992,경매
2024-10-23,광진구,광진구 13동,주상복합,경매,77575,60461,0,71.62515867281618,47,2013,경매
2024-08-14,중구,중구 5동,상가,경매,56685,16507,120,66.32637137808203,25,2008,직거래
2024-07-30,동대문구,동대문구 7동,단독주택,경매,24574,21214,0,28.789928053351154,28,2002,직거래
2024-09-02,성동구,성동구 10동,주상복합,경매,4367,0,0,189.0645901175196,49,2017,직거래
2024-12-30,은평구,은평구 15동,주상복합,전세,243439,16744,0,91.97011957567695,26,1984,경매
2024-02-16,서초구,서초구 7동,주상복합,전세,86347,0,0,94.8511966575024,8,1985,직거래
2024-03-14,서초구,서초구 3동,아파트,월세,319915,0,0,61.761116230725285,30,1989,중개
2024-06-01,도봉구,도봉구 2동,오피스텔,전세,57800,0,0,38.75715875681323,48,2004,중개
2024-09-29,도봉구,도봉구 14동,오피스텔,전세,50083,0,0,64.52086826925101,33,1996,직거래
2024-05-10,노원구,노원구 18동,상가,월세,85247,0,0,29.10801528284203,12,2005,직거래
2024-04-01,강남구,강남구 18동,다세대주택,매매,37912,45119,264,122.96607790889752,22,2019,중개
2024-10-15,관악구,관악구 11동,다세대주택,매매,83672,8703,0,194.17955566635575,18,2018,경매
2024-03-09,동대문구,동대문구 13동,오피스텔,경매,82141,0,0,103.14813311477434,8,2014,경매
2024-08-03,은평구,은평구 15동,다세대주택,월세,21712,23553,65,33.08801858202651,12,2012,경매
2024-02-26,도봉구,도봉구 17동,상가,매매,41366,25874,0,139.20501284851707,38,2014,중개
2024-09-03,동작구,동작구 17동,주상복합,월세,21640,105841,0,65.58019535241013,39,2003,중개
2024-02-21,동대문구,동대문구 19동,오피스텔,경매,47811,25763,0,105.68921490748723,46,2014,직거래
2024-06-11,강서구,강서구 8동,주상복합,경매,75597,0,0,32.01970487824699,37,1988,직거래
2024-04-12,도봉구,도봉구 12동,주상복합,경매,80330,15701,0,95.27650118169034,-2,2015,중개
2024-07-27,용산구,용산구 4동,아파트,월세,31894,20146,0,113.33853758792229,26,2003,경매
2024-04-01,동작구,동작구 1동,상가,경매,75032,12912,0,47.830252639429446,0,1985,중개
2024-07-10,중구,중구 15동,다세대주택,매매,18557,0,0,130.1565554354408,3,1998,직거래
2024-07-17,강동구,강동구 19동,아파트,전세,92716,23337,0,35.51000481225471,17,2003,경매
2024-01-21,은평구,은평구 6동,오피스텔,전세,77801,33520,282,94.12742041581451,47,1989,경매
2024-12-15,강서구,강서구 19동,주상복합,전세,59360,0,0,111.94093829278634,39,1992,직거래
2024-06-22,강동구,강동구 19동,아파트,경매,138697,0,0,183.66030731893414,29,2006,경매
2024-09-15,강서구,강서구 9동,오피스텔,매매,25973,13262,0,162.31292108895389,4,2018,경매
2024-01-09,금천구,금천구 5동,주상복합,공매,62435,18721,0,127.4329546392945,37,1995,직거래
2024-07-20,노원구,노원구 3동,오피스텔,전세,147143,34153,0,67.22144581467273,38,2019,경매
2024-12-20,중구,중구 19동,다세대주택,전세,175891,0,247,64.88383342256218,0,2003,직거래
2024-02-17,성동구,성동구 9동,아파트,공매,54222,0,0,177.94369094092005,20,1984,직거래
2024-12-30,서대문구,서대문구 5동,다세대주택,매매,132573,0,38,125.45880409812658,48,1996,직거래
2024-08-18,강북구,강북구 15동,아파트,경매,60570,0,0,29.33854518268652,10,1999,경매
2024-05-25,성북구,성북구 5동,상가,매매,227923,24336,48,56.89237920181051,13,1984,중개
2024-12-19,성북구,성북구 11동,단독주택,매매,78154,33418,138,79.67100771654563,15,2022,직거래
2024-05-04,강북구,강북구 19동,빌라,매매,61009,94365,298,147.6716372026424,28,1994,직거래
2024-06-14,광진구,광진구 3동,빌라,경매,76203,28764,0,192.49568528652827,32,2016,경매
2024-02-29,강동구,강동구 3동,아파트,전세,106979,0,0,57.653226699811455,13,2005,경매
2024-04-30,강남구,강남구 10동,다세대주택,경매,43267,45679,0,140.22227229227468,-1,2002,중개
2024-08-14,관악구,관악구 11동,주상복합,경매,104237,20884,0,92.32749327517894,37,1980,직거래
2024-11-23,은평구,은평구 13동,아파트,공매,28279,13209,0,199.95940596899518,44,2008,중개
2024-12-22,동작구,동작구 3동,다세대주택,경매,578959,0,0,57.31231584694741,38,2015,중개
2024-06-17,금천구,금천구 1동,아파트,경매,97469,0,0,67.92566336018582,29,2002,경매
2024-02-20,성동구,성동구 8동,다세대주택,공매,58299,0,252,156.66849553941054,19,2002,경매
2024-08-12,강북구,강북구 2동,다세대주택,공매,24662,0,0,132.80958613091215,30,2014,경매
2024-06-21,은평구,은평구 19동,상가,공매,35618,0,0,23.94675736200618,5,2011,직거래
2024-04-27,성동구,성동구 19동,단독주택,공매,49354,0,218,186.7113663691922,0,2011,직거래
2024-01-25,용산구,용산구 1동,빌라,경매,57361,42884,62,124.25539041338587,26,1995,중개
2024-03-31,동대문구,동대문구 3동,단독주택,전세,9809,0,0,177.11686606212598,43,1999,중개
2024-12-17,마포구,마포구 12동,단독주택,공매,99525,22782,0,91.04188881311832,26,1994,직거래
2024-02-06,강남구,강남구 19동,오피스텔,전세,324582,19610,111,189.37980700851747,47,2016,직거래
2024-07-03,강북구,강북구 3동,빌라,공매,70508,0,161,119.07369977212745,25,1993,경매
2024-02-11,동대문구,동대문구 5동,상가,공매,38454,13046,0,121.99640930375007,25,2020,직거래
2024-02-16,강북구,강북구 14동,다세대주택,매매,153605,34392,140,167.87153304165653,45,1997,직거래
2024-09-19,강북구,강북구 3동,주상복합,경매,75860,5432,217,78.42083500550157,20,1990,직거래
2024-01-08,관악구,관악구 4동,단독주택,월세,37395,12791,134,177.61124358932463,48,1993,중개
2024-01-31,관악구,관악구 19동,오피스텔,월세,31952,37842,93,195.49542126852387,48,1992,경매
2024-06-11,강서구,강서구 3동,아파트,공매,97722,0,0,159.02137559969165,8,1996,직거래
2024-07-18,영등포구,영등포구 4동,다세대주택,매매,45123,17293,0,114.42675583255573,20,2010,중개
2024-06-22,동작구,동작구 19동,상가,공매,24281,0,0,26.771505959279764,28,1988,경매
2024-10-03,금천구,금천구 19동,오피스텔,공매,369934,0,0,87.33143312931298,29,2005,경매
2024-12-28,마포구,마포구 19동,오피스텔,월세,61547,40916,0,171.22036955608095,32,2003,경매
2024-11-02,중구,중구 1동,상가,공매,52719,16822,0,53.62137600617641,46,1997,경매
2024-07-10,서초구,서초구 6동,아파트,월세,76540,31668,0,122.10854129795798,8,2018,직거래
2024-03-16,강서구,강서구 15동,오피스텔,공매,126169,19537,0,23.058964925683544,20,2002,중개
2024-07-04,종로구,종로구 7동,상가,경매,39744,0,0,66.63980319425004,2,2019,직거래
2024-01-21,강북구,강북구 17동,단독주택,월세,53784,32403,281,144.40433386263425,28,2020,직거래
2024-12-16,서초구,서초구 17동,다세대주택,공매,32771,22107,0,54.56634932627622,44,1980,중개
2024-08-01,양천구,양천구 6동,아파트,공매,141155,18638,0,65.66170728712342,8,2012,중개
2024-12-06,구로구,구로구 16동,빌라,전세,109459,0,0,69.5340330369575,14,1995,직거래
2024-12-24,강북구,강북구 3동,다세대주택,월세,19121,35819,269,161.89893121181194,37,1997,중개
2024-02-23,강서구,강서구 10동,빌라,공매,146206,102537,0,98.1910808979239,19,2004,직거래
2024-11-09,영등포구,영등포구 18동,단독주택,전세,40408,0,0,69.53958621885539,24,1987,중개
2024-12-09,강북구,강북구 13동,상가,월세,23451,0,0,27.191926743237758,49,1980,경매
2024-12-17,서초구,서초구 5동,주상복합,경매,51359,0,0,39.94110408719514,22,2017,직거래
2024-03-11,용산구,용산구 2동,상가,전세,148575,24449,0,116.47223515762639,44,1980,경매
2024-05-07,강서구,강서구 3동,상가,경매,75315,0,0,88.03806510246231,27,1987,중개
2024-05-23,용산구,용산구 19동,상가,매매,46152,0,0,91.3200932238636,37,2000,경매
2024-05-08,용산구,용산구 10동,단독주택,월세,35680,0,81,199.47065603550084,47,2017,직거래
2024-07-21,도봉구,도봉구 2동,주상복합,경매,165905,22939,0,57.81901561154653,46,2022,직거래
2024-01-19,금천구,금천구 8동,아파트,매매,175514,54271,0,150.82049942394818,39,2022,직거래
2024-09-23,성동구,성동구 5동,상가,매매,100073,40488,0,172.3937695927522,8,2002,직거래
2024-07-23,강남구,강남구 8동,주상복합,월세,43484,0,0,20.036251664175875,11,1995,경매
2024-05-04,마포구,마포구 1동,아파트,공매,71481,0,0,131.833466159022,0,2018,경매
2024-07-11,광진구,광진구 10동,상가,월세,87755,12265,0,193.83079221412189,19,1988,경매
2024-03-12,은평구,은평구 19동,다세대주택,전세,138455,0,0,160.70202583425947,40,1984,경매
2024-03-12,관악구,관악구 13동,다세대주택,공매,42317,0,0,126.7003449158148,43,2008,직거래
2024-07-16,서대문구,서대문구 19동,주상복합,월세,87329,0,145,179.92883699558385,47,1987,경매
2024-06-17,강북구,강북구 1동,아파트,월세,27187,24823,0,199.55102477123023,34,1984,직거래
2024-06-22,용산구,용산구 1동,아파트,경매,93581,28035,0,89.56070740178208,47,1993,중개
2024-02-12,성동구,성동구 4동,빌라,전세,111014,21322,0,163.72808526947614,5,2018,경매
2024-09-05,성북구,성북구 4동,상가,공매,181848,83892,0,36.445112715597816,20,1984,중개
2024-01-27,강남구,강남구 10동,다세대주택,월세,63989,72863,0,120.87407180280998,13,2003,경매
2024-01-28,중랑구,중랑구 16동,단독주택,매매,35161,19302,0,54.08560058156937,2,1992,경매
2024-09-10,서초구,서초구 6동,아파트,경매,14812,11025,0,47.756138817677815,49,1983,중개
2024-03-03,관악구,관악구 19동,상가,매매,230751,0,140,71.42952930215688,41,1997,중개
2024-10-22,성북구,성북구 3동,단독주택,경매,89480,0,251,134.77957122610223,2,2023,경매
2024-12-29,강남구,강남구 12동,빌라,매매,55246,20782,176,92.51749734730772,26,2009,중개
2024-06-28,구로구,구로구 5동,오피스텔,월세,46562,58713,0,20.816788413977413,25,2019,경매
2024-05-21,도봉구,도봉구 2동,아파트,매매,34940,0,0,87.20949881852152,11,1993,직거래
2024-01-16,관악구,관악구 16동,빌라,공매,161495,0,0,120.69918407052157,10,2011,중개
2024-04-15,강동구,강동구 1동,상가,전세,37306,0,0,176.59760737602556,17,1992,중개
2024-12-08,도봉구,도봉구 5동,주상복합,경매,155745,85192,0,20.404227525977948,23,1997,경매
2024-12-11,강동구,강동구 5동,주상복합,경매,191478,66839,0,100.0359945785651,49,1984,직거래
2024-06-03,광진구,광진구 8동,다세대주택,전세,202327,33295,0,184.80449893393802,1,1990,경매
2024-10-01,금천구,금천구 5동,아파트,월세,185887,18537,0,156.32403872690946,24,2021,직거래
2024-02-25,강북구,강북구 6동,오피스텔,공매,223988,29320,0,119.93250793585584,6,2003,중개
2024-03-24,성북구,성북구 4동,빌라,월세,47903,0,0,161.44642445404486,12,2009,직거래
2024-05-02,노원구,노원구 18동,빌라,매매,122377,28302,0,59.17255625891596,37,1988,직거래
2024-12-23,종로구,종로구 15동,상가,전세,80666,19919,285,199.55859709112485,45,1982,경매
2024-03-29,강남구,강남구 11동,오피스텔,매매,251981,0,0,121.52428284839276,16,2003,경매
2024-04-20,도봉구,도봉구 4동,단독주택,전세,93244,13312,225,58.376770896970825,24,2023,직거래
2024-01-07,중구,중구 1동,오피스텔,전세,43681,15160,0,136.3848768369798,-2,1993,중개
2024-07-31,용산구,용산구 9동,다세대주택,전세,116946,0,229,94.13296261981807,42,2012,직거래
2024-01-04,성동구,성동구 15동,단독주택,공매,82077,33683,0,145.08584563517502,21,1981,직거래
2024-12-06,송파구,송파구 4동,단독주택,월세,140680,0,0,23.125533659290227,29,2022,중개
2024-01-15,강동구,강동구 15동,오피스텔,매매,61915,0,283,59.61218865587514,23,2001,직거래
2024-03-04,동작구,동작구 5동,다세대주택,전세,49824,25537,125,32.81319636593126,26,1982,직거래
2024-06-22,종로구,종로구 18동,오피스텔,경매,72364,71689,0,166.37839142290542,41,1991,중개
2024-02-29,강동구,강동구 13동,아파트,월세,93564,21698,247,83.8551684703298,22,2009,직거래
2024-12-15,강동구,강동구 6동,상가,매매,58191,31701,0,138.94716502277112,25,2003,경매
2024-11-30,성북구,성북구 2동,빌라,매매,101404,59497,149,113.62991312437262,12,1986,직거래
2024-05-21,영등포구,영등포구 3동,상가,전세,26109,0,0,54.64020896502334,18,1987,경매
2024-08-11,도봉구,도봉구 12동,오피스텔,전세,180951,7077,47,115.62006509874678,23,2019,경매
2024-02-21,은평구,은평구 12동,단독주택,공매,19322,0,0,110.72813296222303,26,1994,경매
2024-02-27,노원구,노원구 5동,단독주택,전세,61494,14640,0,131.11288876245567,5,2018,중개
2024-04-04,노원구,노원구 5동,오피스텔,공매,54274,0,0,81.04573265937476,31,2009,경매
2024-03-26,서대문구,서대문구 4동,오피스텔,매매,32593,61155,0,51.99250783187672,43,2010,중개
2024-08-08,구로구,구로구 17동,아파트,매매,213343,0,0,106.81689878953792,32,2008,경매
2024-03-10,양천구,양천구 5동,단독주택,월세,52249,0,0,103.98110692578715,45,2022,직거래
2024-04-10,용산구,용산구 18동,다세대주택,공매,37639,20097,248,44.76156646025713,14,2001,직거래
2024-04-19,강동구,강동구 9동,주상복합,월세,62802,0,0,125.10086847078705,1,1993,직거래
2024-04-27,중랑구,중랑구 5동,상가,경매,25302,60035,0,99.15755510511961,46,2000,경매
2024-11-14,도봉구,도봉구 14동,아파트,전세,21126,0,130,192.26295796427,22,1986,중개
2024-09-08,금천구,금천구 16동,빌라,월세,91094,0,191,187.60685952868755,38,1981,직거래
2024-10-07,관악구,관악구 10동,단독주택,월세,70326,65651,176,152.8741237769284,46,1992,경매
2024-04-27,성북구,성북구 17동,아파트,매매,32500,20945,194,90.59688394823604,43,2021,중개
2024-09-16,동대문구,동대문구 15동,빌라,매매,64034,20693,293,26.66830757552313,25,1994,경매
2024-03-09,강서구,강서구 10동,상가,공매,63141,62378,0,103.38699189803894,2,1999,중개
2024-04-17,구로구,구로구 10동,오피스텔,전세,41147,14025,0,75.45367927813953,38,2007,경매
2024-11-28,동대문구,동대문구 17동,빌라,경매,33066,56781,0,21.294732081414793,46,2013,경매
2024-05-30,강북구,강북구 18동,주상복합,공매,104746,61986,0,27.179332667539764,27,2015,중개
2024-05-08,강북구,강북구 11동,오피스텔,공매,48887,0,0,182.03132376188344,36,1985,중개
2024-02-11,동대문구,동대문구 14동,빌라,공매,227242,6868,0,180.9209746516369,29,1989,경매
2024-09-27,성동구,성동구 17동,상가,월세,81251,0,0,93.49281088205889,5,2004,경매
2024-09-07,성북구,성북구 2동,아파트,매매,57699,0,0,83.43259367617046,0,2017,중개
2024-09-13,금천구,금천구 6동,단독주택,전세,53374,0,0,68.0403343069213,7,2012,경매
2024-07-19,성북구,성북구 1동,아파트,공매,186412,14641,127,169.01128927899262,1,2005,직거래
2024-10-17,도봉구,도봉구 19동,단독주택,전세,54382,11245,93,72.7989505923365,3,2005,중개
2024-12-30,서초구,서초구 8동,주상복합,경매,85000,6267,0,45.00215233186417,21,1990,직거래
2024-04-28,강남구,강남구 11동,상가,매매,43851,53828,0,125.04448978043325,26,2023,경매
2024-01-16,금천구,금천구 6동,단독주택,매매,97631,0,0,180.66507975013164,45,2018,직거래
2024-03-29,중랑구,중랑구 10동,빌라,전세,126241,5755,0,165.83403714889005,26,2003,중개
2024-09-12,은평구,은평구 4동,단독주택,경매,359682,23677,0,61.09843932568569,14,2015,경매
2024-06-24,중랑구,중랑구 14동,다세대주택,전세,173280,20407,0,41.48903069456121,10,2008,중개
2024-03-13,서초구,서초구 10동,오피스텔,공매,60785,14119,0,88.52975862238554,44,2005,직거래
